activity_type,aerobic_training_effect,anaerobic_training_effect,avg_hr,avg_speed,calories,distance,max_ftp,max_hr,duration,begin_timestamp,event_type_id,start_time_gmt,start_time_local,elevation_gain,elevation_loss,max_run_cadence,steps,avg_stride_length,avg_fractional_cadence,max_fractional_cadence,elapsed_duration,moving_duration,min_temperature,max_temperature,min_elevation,max_elevation,avg_double_cadence,max_double_cadence,max_vertical_speed,lap_count,water_estimated,min_respiration_rate,max_respiration_rate,avg_respiration_rate,activity_training_load
2,0.4000000059604645,0.0,97.0,0.028700000047683718,427.38203999999996,35648.9990234375,197.0,139.0,1243785.0341796875,1589817107000,9,1589817107000.0,1589827907000.0,900.0,1200.0,,,,0.0,0.0,1243785.0341796875,207000.0,29.0,29.0,38920.001220703125,39500.0,,,0.1,1,,,,,
3,0.10000000149011612,0.0,68.0,0.0,469.28223999999994,0.0,197.0,122.0,4255025.87890625,1589701458000,9,1589701458000.0,1589712258000.0,,,,292.0,,0.0,0.0,4255025.87890625,2284228.02734375,30.0,32.0,,,,,,1,,,,,
2,1.7000000476837158,0.0,90.0,0.09679999947547913,716.4934199999999,238032.0068359375,197.0,147.0,2457854.00390625,1589619107000,9,1589619107000.0,1589629907000.0,1200.0,1500.0,,,,0.0,0.0,2457854.00390625,1080000.0,32.0,35.0,39260.00061035156,41300.0,,,0.220001220703125,1,,,,,
2,1.100000023841858,0.10000000149011612,121.0,0.0,406.43193999999994,0.0,197.0,145.0,692060.9741210938,1589560965000,9,1589560965000.0,1589571765000.0,0.0,0.0,,,,0.0,0.0,692060.9741210938,0.0,28.0,30.0,36979.998779296875,37279.998779296875,,,0.220001220703125,1,,,,,
3,0.10000000149011612,0.0,70.0,0.0,515.3724599999999,0.0,197.0,108.0,4101009.765625,1589538447000,9,1589538447000.0,1589549247000.0,,,,474.0,,0.0,0.0,4101009.765625,2191149.90234375,30.0,32.0,,,,,,1,,,,,
1,1.0,1.2000000476837158,107.0,0.28280000686645507,2488.8718799999997,1949276.953125,197.0,148.0,6893381.8359375,1589469155000,9,1589469155000.0,1589479955000.0,25300.0,30300.0,,,,0.0,0.0,8279133.7890625,5370000.0,25.0,30.0,19560.000610351562,37179.998779296875,,,0.16000061035156252,4,,,,,
3,0.0,0.0,64.0,0.0,427.38203999999996,0.0,197.0,94.0,4289566.89453125,1589450246000,9,1589450246000.0,1589461046000.0,,,,326.0,,0.0,0.0,4289566.89453125,2318864.013671875,29.0,31.0,,,,,,1,,,,,
2,1.0,0.30000001192092896,104.0,0.0,712.3033999999999,0.0,197.0,150.0,1861034.0576171875,1589388654000,9,1589388654000.0,1589399454000.0,0.0,0.0,,,,0.0,0.0,1861034.0576171875,0.0,26.0,30.0,35460.00061035156,39700.0,,,0.18000030517578125,1,,,,,
2,1.5,1.399999976158142,116.0,0.0,469.28223999999994,0.0,197.0,154.0,948453.9794921875,1589387675000,9,1589387675000.0,1589398475000.0,0.0,0.0,,,,0.0,0.0,948453.9794921875,0.0,26.0,29.0,38460.00061035156,38460.00061035156,,,0.0,1,,,,,
3,0.0,0.0,74.0,0.0,46.090219999999995,0.0,197.0,86.0,300682.0068359375,1589386040000,9,1589386040000.0,1589396840000.0,,,,52.0,,0.0,0.0,300682.0068359375,300682.0068359375,25.0,28.0,,,,,,1,,,,,
0,2.5999999046325684,0.20000000298023224,145.0,0.21700000762939453,863.1441199999999,232892.9931640625,197.0,158.0,1073165.0390625,1589301117000,9,1589301117000.0,1589311917000.0,4400.0,4600.0,83.0,2246.0,108.6895075935844,0.9765625,0.5,1073165.0390625,1015000.0,26.0,28.0,39939.99938964844,41079.998779296875,119.953125,167.0,0.30000000000000004,3,,,,,
2,0.6000000238418579,0.20000000298023224,97.0,0.0,410.62195999999994,0.0,197.0,142.0,1159244.9951171875,1589299242000,9,1589299242000.0,1589310042000.0,0.0,0.0,,,,0.0,0.0,1159244.9951171875,0.0,27.0,29.0,40560.00061035156,40560.00061035156,,,0.0,1,,,,,
2,0.0,0.0,65.0,0.0,58.66027999999999,0.0,197.0,86.0,666395.99609375,1589297959000,9,1589297959000.0,1589308759000.0,0.0,0.0,,,,0.0,0.0,666395.99609375,0.0,29.0,30.0,40379.998779296875,40720.001220703125,,,0.0800018310546875,1,,,,,
2,0.5,0.0,102.0,0.0,209.50099999999998,0.0,197.0,143.0,515807.9833984375,1589217341000,9,1589217341000.0,1589228141000.0,0.0,0.0,,,,0.0,0.0,515807.9833984375,0.0,23.0,24.0,40479.998779296875,40479.998779296875,,,0.0,1,,,,,
2,0.10000000149011612,0.0,79.0,0.0,175.98083999999997,0.0,197.0,95.0,984640.0146484375,1589215706000,9,1589215706000.0,1589226506000.0,0.0,0.0,,,,0.0,0.0,984640.0146484375,0.0,25.0,28.0,40479.998779296875,40579.998779296875,,,0.020001220703125003,1,,,,,
2,0.30000001192092896,0.0,83.0,0.0,494.42235999999997,0.0,197.0,143.0,2300083.984375,1589213372000,9,1589213372000.0,1589224172000.0,0.0,0.0,,,,0.0,0.0,2300083.984375,0.0,25.0,28.0,40339.99938964844,41079.998779296875,,,0.43999938964843754,1,,,,,
3,0.0,0.0,66.0,0.0,402.24191999999994,0.0,197.0,87.0,3979052.978515625,1589099410000,9,1589099410000.0,1589110210000.0,,,,332.0,,0.0,0.0,3979052.978515625,2078665.0390625,27.0,29.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,68.0,0.0,427.38203999999996,0.0,197.0,119.0,3987125.0,1589048169000,9,1589048169000.0,1589058969000.0,,,,464.0,,0.0,0.0,3987125.0,2210802.978515625,25.0,29.0,,,,,,1,,,,,
2,1.2999999523162842,0.699999988079071,114.0,0.0,322.63154,0.0,197.0,152.0,596900.0244140625,1588954314000,9,1588954314000.0,1588965114000.0,0.0,0.0,,,,0.0,0.0,596900.0244140625,0.0,23.0,25.0,39620.001220703125,39960.00061035156,,,0.060000610351562504,1,,,,,
3,0.0,0.0,72.0,0.0,159.22075999999998,0.0,197.0,91.0,1041036.0107421875,1588952688000,9,1588952688000.0,1588963488000.0,,,,12.0,,0.0,0.0,1041036.0107421875,1041036.0107421875,24.0,25.0,,,,,,1,,,,,
3,0.0,0.0,58.0,0.0,297.49141999999995,0.0,197.0,92.0,4116497.0703125,1588847838000,9,1588847838000.0,1588858638000.0,,,,332.0,,0.0,0.0,4116497.0703125,1894363.037109375,26.0,28.0,,,,,,1,,,,,
2,0.20000000298023224,0.0,82.0,0.0,310.06147999999996,0.0,197.0,127.0,1513661.0107421875,1588785965000,9,1588785965000.0,1588796765000.0,0.0,0.0,,,,0.0,0.0,1513661.0107421875,0.0,25.0,28.0,39720.001220703125,40220.001220703125,,,0.30000000000000004,1,,,,,
2,0.30000001192092896,0.0,87.0,0.0,297.49141999999995,0.0,197.0,141.0,1140875.0,1588781161000,9,1588781161000.0,1588791961000.0,0.0,0.0,,,,0.0,0.0,1140875.0,0.0,25.0,27.0,39779.998779296875,40500.0,,,0.24000244140625002,1,,,,,
3,0.10000000149011612,0.0,68.0,0.0,423.19201999999996,0.0,197.0,124.0,3831092.041015625,1588758861000,9,1588758861000.0,1588769661000.0,,,,414.0,,0.0,0.0,3858001.953125,1886613.037109375,26.0,29.0,,,,,,1,,,,,
0,2.0999999046325684,0.20000000298023224,134.0,0.17890000343322754,724.8734599999999,182382.99560546875,197.0,151.0,1019518.9819335938,1588696054000,9,1588696054000.0,1588706854000.0,3500.0,2600.0,84.0,1450.0,136.9738435074569,0.2421875,0.0,1019518.9819335938,570000.0,21.0,24.0,39820.001220703125,41539.99938964844,78.484375,168.0,0.17999877929687502,2,,,,,
2,0.0,0.0,71.0,0.0,108.94051999999999,0.0,197.0,84.0,764596.9848632812,1588694092000,9,1588694092000.0,1588704892000.0,0.0,0.0,,,,0.0,0.0,764596.9848632812,0.0,22.0,23.0,39500.0,39500.0,,,0.0,1,,,,,
3,0.10000000149011612,0.0,69.0,0.0,515.3724599999999,0.0,197.0,93.0,4114849.12109375,1588677003000,9,1588677003000.0,1588687803000.0,,,,284.0,,0.0,0.0,4114849.12109375,1690887.939453125,27.0,30.0,,,,,,1,,,,,
4,0.10000000149011612,0.0,68.0,0.10789999961853028,351.96167999999994,295069.9951171875,197.0,99.0,2733577.880859375,1588617749000,9,1588617749000.0,1588628549000.0,2800.0,3900.0,110.0,4244.0,73.95187765062073,0.7890625,0.5,2733577.880859375,2236000.0,23.0,25.0,7819.999694824219,10300.0,87.578125,221.0,0.07999954223632813,1,,,,,
2,0.0,0.0,66.0,0.0,100.56047999999998,0.0,197.0,84.0,834820.0073242188,1588608240000,9,1588608240000.0,1588619040000.0,0.0,0.0,,,,0.0,0.0,834820.0073242188,0.0,21.0,22.0,42079.998779296875,42079.998779296875,,,0.0,1,,,,,
2,0.30000001192092896,0.0,74.0,0.0,196.93094,0.0,197.0,133.0,1212921.0205078125,1588591319000,9,1588591319000.0,1588602119000.0,0.0,0.0,,,,0.0,0.0,1212921.0205078125,0.0,24.0,26.0,42060.00061035156,42060.00061035156,,,0.0,1,,,,,
2,0.0,0.0,62.0,0.0,129.89061999999998,0.0,197.0,114.0,1141366.943359375,1588523801000,9,1588523801000.0,1588534601000.0,0.0,0.0,,,,0.0,0.0,1141366.943359375,0.0,25.0,28.0,42300.0,42300.0,,,0.0,1,,,,,
4,0.10000000149011612,0.0,74.0,0.11210000514984131,611.7429199999999,430881.005859375,197.0,96.0,3844803.955078125,1588499411000,9,1588499411000.0,1588510211000.0,18100.0,1200.0,102.0,5270.0,88.95052383778648,0.796875,0.5,3844803.955078125,2802000.0,25.0,31.0,20919.99969482422,38800.0,75.59375,205.0,0.11999969482421875,1,,,,,
4,0.10000000149011612,0.0,73.0,0.16219999790191653,515.3724599999999,552133.984375,197.0,104.0,3403875.0,1588491906000,9,1588491906000.0,1588502706000.0,1200.0,16200.0,113.0,4780.0,119.53113056682345,0.7109375,0.0,3403875.0,2587000.0,26.0,33.0,20880.00030517578,36900.0,81.421875,226.0,0.3399993896484375,1,,,,,
3,0.10000000149011612,0.0,83.0,0.0,121.51057999999999,0.0,197.0,118.0,679627.9907226562,1588439390000,9,1588439390000.0,1588450190000.0,,,,30.0,,0.0,0.0,682932.9833984375,678161.0107421875,21.0,22.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,82.0,0.0,180.17085999999998,0.0,197.0,101.0,1290993.0419921875,1588438067000,9,1588438067000.0,1588448867000.0,,,,8.0,,0.0,0.0,1290993.0419921875,1290993.0419921875,21.0,24.0,,,,,,1,,,,,
2,1.7999999523162842,0.0,113.0,0.0,553.08264,0.0,197.0,150.0,1553488.037109375,1588435333000,9,1588435333000.0,1588446133000.0,0.0,0.0,,,,0.0,0.0,1553488.037109375,0.0,23.0,25.0,40060.00061035156,40620.001220703125,,,0.079998779296875,1,,,,,
2,0.20000000298023224,0.0,80.0,0.0,192.74092,0.0,197.0,122.0,1049088.0126953125,1588419541000,9,1588419541000.0,1588430341000.0,0.0,0.0,,,,0.0,0.0,1049088.0126953125,0.0,26.0,28.0,40560.00061035156,40560.00061035156,,,0.0,1,,,,,
2,1.0,0.0,114.0,0.0,523.7524999999999,0.0,197.0,141.0,1020288.0249023438,1588353589000,9,1588353589000.0,1588364389000.0,0.0,0.0,,,,0.0,0.0,1020288.0249023438,0.0,24.0,25.0,40000.0,40560.00061035156,,,0.08000030517578126,1,,,,,
3,0.5,0.10000000149011612,109.0,0.0,310.06147999999996,0.0,197.0,146.0,660528.0151367188,1588351591000,9,1588351591000.0,1588362391000.0,,,,8.0,,0.0,0.0,660528.0151367188,660528.0151367188,25.0,26.0,,,,,,1,,,,,
1,0.8999999761581421,0.20000000298023224,106.0,0.3621000051498413,4206.7800799999995,4158048.828125,197.0,146.0,11481610.3515625,1588322279000,9,1588322279000.0,1588333079000.0,68000.0,64700.0,,,,0.0,0.0,14487095.703125,10110977.996826172,26.0,36.0,34679.998779296875,83300.0,,,0.1,9,,,,,
3,0.10000000149011612,0.0,64.0,0.0,439.9521,0.0,197.0,130.0,4638333.0078125,1588261535000,9,1588261535000.0,1588272335000.0,,,,362.0,,0.0,0.0,4640201.171875,2642314.94140625,26.0,30.0,,,,,,1,,,,,
2,0.10000000149011612,0.0,76.0,0.0,184.36087999999998,0.0,197.0,115.0,986090.0268554688,1588246168000,9,1588246168000.0,1588256968000.0,0.0,0.0,,,,0.0,0.0,986090.0268554688,0.0,25.0,27.0,39539.99938964844,39539.99938964844,,,0.0,1,,,,,
2,0.699999988079071,0.0,99.0,0.0,469.28223999999994,0.0,197.0,146.0,1262599.9755859375,1588179244000,9,1588179244000.0,1588190044000.0,0.0,0.0,,,,0.0,0.0,1262599.9755859375,0.0,23.0,26.0,39560.00061035156,40020.001220703125,,,0.3399993896484375,1,,,,,
3,0.0,0.0,63.0,0.0,402.24191999999994,0.0,197.0,92.0,4576170.8984375,1588155540000,9,1588155540000.0,1588166340000.0,,,,436.0,,0.0,0.0,4576170.8984375,1972775.0244140625,26.0,29.0,,,,,,1,,,,,
0,0.8999999761581421,0.0,102.0,0.1447999954223633,699.7333399999999,272718.994140625,197.0,147.0,1882923.9501953125,1588094289000,9,1588094289000.0,1588105089000.0,4000.0,4300.0,115.0,2038.0,153.08308063426045,0.7578125,0.0,1882923.9501953125,861000.0,21.0,25.0,38700.0,41600.0,57.515625,230.0,0.4,11,,,,,
2,1.0,0.0,88.0,0.0,925.9944199999999,0.0,197.0,147.0,3510583.0078125,1588090290000,9,1588090290000.0,1588101090000.0,0.0,0.0,,,,0.0,0.0,3510583.0078125,0.0,24.0,28.0,40239.99938964844,40739.99938964844,,,0.5,1,,,,,
